country,date,population_density,total_population,urban_population_pct,fertility_rate,age_dependency_ratio,life_expectancy,infant_mortality,gdp_per_capita,gross_capital_form_pct,inflation_rate,trade_pct_gdp,fdi_inflows_pct,country-year,gdp_growth,country_code
Germany,1987,222.953971300089,0.05057994689586009,72.836,1.43,43.8460538139654,74.8070243902439,8.3,0.1756218257931981,22.9393947401981,0.249906108705029,41.5307858013658,0.12434802891679,Germany 1987,23.887387834487605,5
Germany,1988,223.826709248704,0.050794618109489806,72.999,1.46,44.0528846719278,74.9987317073171,7.8,0.1889803565961096,23.6839289330579,1.27411894006923,42.3646595340436,-0.107267491566471,Germany 1988,7.517737861363183,5
Germany,1989,225.564354251998,0.051222034337129095,72.976,1.42,44.3871505193462,75.1915365853659,7.4,0.18720202820665172,24.6749419871737,2.78056955569751,45.0439093136764,0.368453283427039,Germany 1989,-0.930808466990829,5
Germany,1990,227.517053819494,0.05170234848718278,73.118,1.45,44.8311985023753,75.0856341463415,7.0,0.2355698389274272,25.2643366002088,2.69646824292392,45.6889546847935,0.143783444028002,Germany 1990,25.554428620713153,5
Germany,1991,229.18080944061,0.052111589816650414,73.269,1.33,45.2646079952826,75.319512195122,6.6,0.24679769910979596,26.2249546057137,4.04703259753466,47.6354131979568,0.252775606502016,Germany 1991,4.724705077474245,5
Germany,1992,230.930020336264,0.052541850957993505,73.36,1.29,45.4946502546562,75.819512195122,6.2,0.27988199253171014,25.6374386656452,5.05697796731731,44.6840440028306,-0.0998181254869771,Germany 1992,13.293839358726544,5
Germany,1993,232.459793194317,0.05291649819318565,73.497,1.28,45.7542790612997,75.8707317073171,5.8,0.26986914850916394,24.1533795395313,4.47457650752808,39.7493939704326,0.0229759155079975,Germany 1993,-3.551237506596261,5
Germany,1994,233.274177193435,0.053115166591097614,73.71,1.24,46.0852432578517,76.2707317073171,5.5,0.2866984396856505,24.5513106495033,2.69305639854954,41.0957443335763,0.339343818597409,Germany 1994,6.188586032877508,5
Germany,1995,233.967490690347,0.05328404582575439,73.922,1.25,46.3029082659604,76.4219512195122,5.3,0.33495020621999627,24.4770596811461,1.70616041317077,42.6061486475818,0.464347992938888,Germany 1995,16.709405101739016,5
Germany,1996,234.652470709559,0.053450865703611704,74.133,1.3,46.3993024862644,76.6731707317073,5.0,0.32276906379624054,23.460405691293,1.44972701963239,43.903586095325,0.621987271355429,Germany 1996,-3.614347755789893,5
Germany,1997,235.022979515829,0.0535353676723177,74.342,1.35,46.4728155269079,77.0731707317073,4.8,0.2850529634624412,23.4050264846125,1.9393719892273,48.380321068738,0.840026365692745,Germany 1997,-11.61064393692529,5
Germany,1998,235.078777720474,0.053544120819384595,74.551,1.36,46.5512577287444,77.4756097560976,4.7,0.2887577392691381,24.0608017564073,0.911183535014401,50.1554657792327,1.31356256260241,Germany 1998,1.2903023443040507,5
Germany,1999,235.257731102069,0.05358149501011259,74.758,1.36,46.8135325768876,77.7268292682927,4.5,0.28418815644025525,23.7583524291849,0.585433064230788,51.519227436406,3.88620516447701,Germany 1999,-1.5712244939525277,5
Germany,2000,235.596813297034,0.05365988513474219,74.965,1.38,47.3064908238215,77.9268292682927,4.4,0.25192003648233063,23.9639660790924,1.4402683871974,59.1955992975405,12.6085323042305,Germany 2000,-11.272318917477275,5
Germany,2001,236.027300085985,0.053757404802929426,75.17,1.35,47.7886305160811,78.3292682926829,4.3,0.25141587337093774,22.7645716524028,1.98385731334472,59.5592863682118,2.89610853662772,Germany 2001,-0.19849589938790713,5
Germany,2002,236.451570830706,0.05385503226502373,75.374,1.34,48.208752521652,78.2292682926829,4.2,0.268488495023743,20.151752302821,1.42080615551526,58.3325687248129,2.43861371432105,Germany 2002,6.735093090121214,5
Germany,2003,236.616427281328,0.053887216143900324,75.577,1.34,48.658252887585,78.3804878048781,4.1,0.3239507400292676,19.5766263092364,1.03422218628562,58.9145442942507,2.5802310174772,Germany 2003,20.499043572008446,5
Germany,2004,236.592195429653,0.05387459368874494,75.779,1.36,49.2978926675002,78.6804878048781,4.0,0.3648813112572352,19.0213864564072,1.66573696655992,62.9064909465164,-0.715503012520617,Germany 2004,12.554527127394621,5
Germany,2005,236.464680582636,0.05384159466247971,75.98,1.34,50.0417234262092,78.9317073170732,3.9,0.37037710691504505,18.7355259254163,1.54691114751329,66.9531024934321,2.06799391408494,Germany 2005,1.497683904942071,5
Germany,2006,236.225197866483,0.05377609330736411,76.179,1.33,50.8443822110813,79.1317073170732,3.8,0.3905035559281753,19.897946566207,1.57742642840562,72.7591934646234,2.87049561649648,Germany 2006,5.40381672689596,5
Germany,2007,235.943361918146,0.05369853876164802,76.378,1.37,51.4612503536768,79.5341463414634,3.7,0.4475165404942846,20.7873433455798,2.29834400700951,74.8838416816798,1.4594247021417,Germany 2007,14.522817943630951,5
Germany,2008,235.522178240542,0.05358843750135513,76.575,1.38,51.8149987679722,79.7365853658537,3.6,0.4903555557477719,20.898952766365,2.6283798163722,76.1014102128448,0.812719205455149,Germany 2008,9.528500696871077,5
Germany,2009,234.939637417171,0.05344204210301079,76.771,1.36,52.1578637771433,79.8365853658537,3.5,0.4489633867070822,18.036009892299,0.312739007368444,66.1152685310257,1.62945868783671,Germany 2009,-8.405743495088746,5
Germany,2010,234.606908225034,0.05335370957566001,76.966,1.39,52.117530215009,79.9878048780488,3.5,0.44814302009635937,19.5556676834629,1.1038103778926,73.8626407651201,2.48078642393235,Germany 2010,-0.18188533427347942,5
Germany,2011,230.304633348634,0.05229553483502246,77.16,1.39,51.7462351755806,80.4365853658537,3.4,0.5037341225937038,21.2927749735244,2.07517283735874,78.4073134605377,2.55005949502613,Germany 2011,12.347687534313124,5
Germany,2012,230.750625466231,0.05240180694574126,77.17,1.41,51.5805062735217,80.5390243902439,3.4,0.4728316432766596,19.5041030145909,2.00848884782953,79.3004877909427,1.8189263536368,Germany 2012,-6.109554319210253,5
Germany,2013,231.155712565925,0.05255665113188551,77.18,1.42,51.6197490623175,80.490243902439,3.3,0.49920572847486683,19.8107614184872,1.50472330251882,77.5643815741748,1.76465787052263,Germany 2013,5.5535694870767705,5
Germany,2014,232.108053883634,0.05279400556532896,77.19,1.47,51.8321732192251,81.090243902439,3.3,0.517794732052612,20.1582154450165,0.906794000434214,76.8303312709159,0.437659919660914,Germany 2014,3.7083267339239834,5
Germany,2015,234.152986871524,0.053290076648266675,77.2,1.5,52.1224069865761,80.6414634146341,3.3,0.4428465434747951,19.4617989726638,0.514426137125455,77.791356764377,1.82321441511707,Germany 2015,-14.416817294479323,5
Germany,2016,235.712929356538,0.053756519906542115,77.224,1.6,52.5820458594372,80.990243902439,3.3,0.45399337814640933,19.7348651955033,0.491747008445213,75.9845875141969,1.64319555960592,Germany 2016,2.505367159587868,5
Germany,2017,236.588722557747,0.0539737514015982,77.261,1.57,53.258253101446,80.9926829268293,3.2,0.48122885229807466,20.5132823593337,1.50949485109622,77.5666369468435,2.89088052868023,Germany 2017,5.971839891277342,5
Germany,2018,237.294012250272,0.054149025703538155,77.312,1.57,53.8754552465607,80.8926829268293,3.2,0.5167732498664448,21.4705359458837,1.73216879766948,79.227659692288,4.00421026360441,Germany 2018,7.354512632848698,5
Germany,2019,237.822954291766,0.05428090062852055,77.376,1.54,54.5379868593646,81.2926829268293,3.1,0.5034929698367144,21.3000724211289,1.44565976888253,79.1337471144706,1.90698688059702,Germany 2019,-2.5595856603734535,5
Germany,2020,238.017318755545,0.054328744918939555,77.453,1.53,55.295066596629,81.0414634146342,3.1,0.500901652763813,21.6667343069671,0.144877925813963,72.9932572283324,4.48666571074036,Germany 2020,-0.5125590075924835,5
Germany,2021,238.118085806692,0.05435354949466269,77.544,1.58,56.2311272070142,80.790243902439,3.1,0.5527691909854034,22.4613894888017,3.0666666666667,80.15661805106,2.93470785974787,Germany 2021,10.312184848208815,5
Germany,2022,239.861418021525,0.054777614247688546,77.648,1.455,57.1621243001124,80.6080487804878,3.1,0.5253853672425634,23.0210554269889,6.87257438551096,89.0641273695259,2.0947134896352,Germany 2022,-4.935437516577479,5
India,1980,231.184022884511,0.48000417423098374,23.098,4.775,77.7617081261085,53.593,108.4,0.00080607198386539,19.5550034544046,11.3460734795095,15.3845768485061,0.0424840892344642,India 1980,,6
India,1981,236.680551865168,0.4915178492813121,23.417,4.698,77.4442996803025,54.173,105.3,0.0008472971553035494,25.5601376265736,13.112546897642,14.5072647616204,0.0475059950934485,India 1981,1.4325554314369215,6
India,1982,242.26957342114,0.5032252701411304,23.647,4.62,77.1464292145873,54.735,102.5,0.0008864274823797793,25.1341943149098,7.89074279377488,14.1259277495475,0.035911504129649,India 1982,1.3405563564697465,6
India,1983,248.007251806982,0.5152440850532958,23.879,4.565,76.8314430501224,55.283,99.9,0.0010706048536021826,21.0395721185203,11.8680812986733,13.6905938868802,0.00258404858226026,India 1983,6.2262217463723735,6
India,1984,253.894116756749,0.5275754036609692,24.113,4.516,76.5377223359011,55.813,97.6,0.000911899897770616,23.2914173032296,8.3189071186008,14.0093759441289,0.00906872806015982,India 1984,-5.050647604227809,6
India,1985,259.871650651321,0.5400966480875178,24.348,4.432,76.2649733062572,56.324,95.3,0.001122924585012178,26.4460769030045,5.55642423236556,12.9000361941487,0.0456278399036275,India 1985,7.072905206604463,6
India,1986,265.939942620552,0.5528080050348068,24.585,4.399,75.9796715196638,56.819,93.1,0.0012712149518274312,26.0656839397328,8.7297207270258,12.2192718993726,0.0472837841556693,India 1986,4.641922926164321,6
India,1987,272.075202055704,0.565659639900081,24.823,4.311,75.6478119789457,57.291,90.8,0.001590154608186991,25.8271313054029,8.80112581251832,12.5848140356758,0.0760911990543139,India 1987,9.540865992601532,6
India,1988,278.267783088198,0.5786313473143181,25.063,4.222,75.2337643196994,57.744,88.5,0.0017339295889940388,26.2826349945907,9.38347186185334,13.4904501163017,0.0307664119671983,India 1988,3.9263266001256625,6
India,1989,284.556159882147,0.5918037197796214,25.305,4.132,74.7462897436702,58.196,86.4,0.0016429588593560524,26.8610369133845,7.07428002942302,15.1681320906695,0.085156820591001,India 1989,-2.390447473242263,6
India,1990,290.923964159707,0.6051424703791238,25.547,4.045,74.2102460090207,58.618,84.3,0.00186770328343841,27.3361977013687,8.97123250273253,15.5062615101965,0.0737400205365026,India 1990,6.050261292792025,6
India,1991,297.299398962058,0.6184972047718897,25.778,3.959,73.6394717785432,59.032,82.4,0.0011722433626876702,25.1405052782292,13.8702461773683,16.9877265511351,0.0272255401825463,India 1991,-17.654099464227645,6
India,1992,303.699753463452,0.6319041388925478,25.984,3.877,73.0414337152497,59.445,80.6,0.0013167073646120375,27.44020415513,11.7878170418135,18.433099041828,0.0959419487133587,India 1992,4.453394008326117,6
India,1993,310.144453264003,0.645403963884208,26.191,3.799,72.42005748992,59.823,78.9,0.001143694870976585,22.716410511618,6.32689048779865,19.6515397864684,0.197056426383431,India 1993,-5.106065582498831,6
India,1994,316.550158920217,0.6588221071621291,26.399,3.723,71.767235521839,60.237,77.3,0.0016198064700602781,26.3101665553988,10.2479355556119,20.0781443769255,0.297386581392873,India 1994,14.807414425837528,6
India,1995,322.986773129198,0.6723049951242103,26.607,3.651,71.0333210055779,60.63,75.6,0.0019111225711826814,29.1523371515588,10.2248861637544,22.8674487062499,0.594986329567616,India 1995,7.891599235822366,6
India,1996,329.5041547967,0.685957068089286,26.817,3.582,70.2088855735137,61.027,73.8,0.002185760838054814,22.7592531809279,8.97715233826453,21.9294878713867,0.617479351603705,India 1996,6.895630032311084,6
India,1997,336.047733915424,0.6996640173120114,27.028,3.514,69.3432839707025,61.439,72.0,0.002346922881371472,25.6927329065132,7.16425211462724,22.6193868670479,0.860208959660141,India 1997,3.7854343298527438,6
India,1998,342.61687951325,0.7134245210840884,27.24,3.446,68.4423001360828,61.852,70.2,0.0023193510155561856,24.9753699423901,13.2308389767977,23.6994700790647,0.625286204187864,India 1998,-0.6239972855727527,6
India,1999,349.195921888611,0.7272057558085513,27.453,3.383,67.5027186489675,62.284,68.2,0.0026197471861773274,30.9580879683861,4.66982038037593,24.8155980442929,0.472644191458928,India 1999,6.841154719938092,6
India,2000,355.82076254797,0.7410829249966859,27.667,3.35,66.5658129376285,62.749,66.3,0.0026284757751018012,25.677316683955,4.00943591045191,26.9009229104474,0.765211694280817,India 2000,0.1860546326096113,6
India,2001,362.539418940599,0.7551566116363388,27.918,3.303,65.6393614041737,63.158,64.3,0.002709237273692897,29.9078889827325,3.77929312235638,25.9932547534365,1.05638020993358,India 2001,1.7182784449267574,6
India,2002,369.165905979773,0.7690372295249639,28.244,3.217,64.7352214074379,63.649,62.4,0.0029087293744920585,30.2513001207186,4.29715203929563,29.5086629350614,1.01156946489919,India 2002,4.172687642061135,6
India,2003,375.624499611528,0.7825661581669932,28.572,3.122,63.8360537864219,64.086,60.5,0.0037048409788113888,30.8396999424416,3.8058589952885,30.592436132908,0.605887857091792,India 2003,15.98491227209431,6
India,2004,382.078344471763,0.796085139474554,28.903,3.046,62.8827039448926,64.484,58.6,0.004555331809578906,35.0964917017773,3.76725173477515,37.503814059447,0.765596855110284,India 2004,14.72327555493047,6
India,2005,388.36277600826,0.8092492477403165,29.235,2.958,61.9081709086155,64.939,56.7,0.005470722878054146,37.4282640165983,4.24634362031923,42.0016696148691,0.886098378458821,India 2005,13.813061223491175,6
India,2006,394.485011048739,0.8220736001790759,29.569,2.867,60.9024728456723,65.373,54.8,0.006438672894786575,38.9985063717532,5.79652337561633,45.7244804992652,2.13016842534495,India 2006,12.833469802560327,6
India,2007,400.470881780175,0.8346123079231026,29.906,2.775,59.8780645451957,65.803,52.8,0.008776467128240414,41.9507982267334,6.37288135593232,45.686268679348,2.07339404668754,India 2007,27.47005322139795,6
India,2008,406.274393496547,0.846769025060086,30.246,2.711,58.8878284434793,66.247,50.8,0.0084647081972858,38.4224196528192,8.34926704907581,53.3682204392226,3.62052323540171,India 2008,-2.8738490586147525,6
India,2009,412.191872366045,0.8591644711789616,30.587,2.674,57.9164697840483,66.7,48.7,0.009552084584506355,39.2567917551336,10.8823529411764,46.2728696428837,2.65159033235479,India 2009,10.320215602435013,6
India,2010,418.231449722352,0.8718156791261146,30.93,2.598,56.9435299366504,67.162,46.7,0.01223330918636006,39.7856241847736,11.9893899204244,49.2552064974161,1.6350340943491,India 2010,23.06677960843304,6
India,2011,424.199245255096,0.8843165244364225,31.276,2.532,55.9876762675338,67.623,44.6,0.013273038998735106,39.590421855219,8.9117933648337,55.6238800135298,2.0020634629993,India 2011,7.268309815922436,6
India,2012,430.068210238834,0.8966103476732894,31.634,2.47,55.060078071414,68.076,42.5,0.013101707904188489,38.3474156730403,9.47899691419798,55.7937217287511,1.31293453035323,India 2012,-1.1165487405817132,6
India,2013,435.838110245225,0.9086966577755833,32.003,2.399,54.1378376565175,68.499,40.5,0.013139096479617772,34.0231978997548,10.0178784746103,53.8441319466777,1.5162764665975,India 2013,0.2464091319840378,6
India,2014,441.370107863944,0.9202846296002146,32.384,2.293,53.2421090234343,68.932,38.5,0.014424030730623785,34.2678056268836,6.66565671867896,48.9221857470669,1.69565958990806,India 2014,8.44753425570486,6
India,2015,446.666542669658,0.93137916389501,32.777,2.289,52.3977058192572,69.326,36.6,0.014743716532575429,32.1167301358276,4.9069734412726,41.9229138658647,2.09211521443253,India 2015,1.9379953129905703,6
India,2016,452.020992940243,0.9425952241951752,33.182,2.284,51.5768937298059,69.709,34.7,0.016054880095350284,30.172690580036,4.94821634062135,40.082485713276,1.9373641224439,India 2016,7.7974061607702705,6
India,2017,457.30592394028,0.9536656612677289,33.6,2.193,50.7672033452389,70.068,33.0,0.018630224031815343,30.9821728344733,3.328173374613,40.7424969545225,1.50731583255894,India 2017,14.207583313248717,6
India,2018,462.351569862673,0.9642348637178365,34.03,2.184,50.0307900245271,70.415,31.3,0.018801667539524267,32.3432182154485,3.93882646691633,43.6169693323889,1.55821483801455,India 2018,0.8281539473496302,6
India,2019,467.185182245332,0.974359915816904,34.472,2.12,49.3781313856783,70.746,29.7,0.019599699334125996,30.0961975685688,3.72950573539127,39.9054035306442,1.78482633957161,India 2019,3.823212269409537,6
India,2020,471.755150192218,0.9839327073215097,34.926,2.047,48.725925362152,70.156,28.2,0.01817308540705994,28.9223840080659,6.62343677628536,37.7581053292768,2.40620322673636,India 2020,-6.582944814939995,6
India,2021,475.652042419085,0.9920955953849031,35.393,2.014,48.0405766189907,67.282,26.8,0.02170359053002735,32.1158221755014,5.13140747176368,45.4230887840446,1.41217101040888,India 2021,17.439114463478433,6
India,2022,479.425536881262,1.0,35.872,1.994,47.4637059570602,71.698,25.6,0.022848337684331803,33.6192585388984,6.69903414079849,50.0752701498882,1.49248825904,India 2022,4.814868017357488,6
Indonesia,1980,82.2217965632021,0.1006798917508222,22.104,4.495,79.2674238909642,58.701,86.5,0.003094189687859461,20.8715015942102,18.035422125313,52.6540464774445,0.248336362296103,Indonesia 1980,,7
Indonesia,1981,84.1728638694613,0.10317006838815343,22.815,4.356,78.1692089584605,59.096,84.4,0.003881988703332212,21.3844929387158,12.2659075874853,53.1773002387695,0.155522389416403,Indonesia 1981,15.250120787960242,7
Indonesia,1982,86.1419387603018,0.10568322837735333,23.606,4.247,77.0071856100235,59.7,82.4,0.004061557826458689,22.5834526752146,9.44542534921142,48.6762274326459,0.249560636589718,Indonesia 1982,3.0161165691345193,7
Indonesia,1983,88.1287397119626,0.10821901240539837,24.415,4.109,75.816970841528,60.343,80.3,0.0033177875272063636,29.4017715637958,11.7997382076652,56.5592366644233,0.360261287911682,Indonesia 1983,-12.126908989200047,7
Indonesia,1984,90.1158243954139,0.1107551585646083,25.244,3.956,74.5767878761624,60.891,78.2,0.003446144209202428,24.8846749403824,10.4550392231412,50.1106199773017,0.261626776354664,Indonesia 1984,2.381627658235619,7
Indonesia,1985,92.0616840640991,0.11323868861553989,26.089,3.725,73.2438699452065,61.387,76.1,0.0033572563507444026,25.3469459717401,4.72453518543398,44.7183723110447,0.36346800280403,Indonesia 1985,-1.610926762144127,7
Indonesia,1986,93.9378908902223,0.11563331969270718,26.953,3.53,71.821860695905,61.736,73.9,0.002915993885320816,27.6465173156606,5.82266576732484,41.0095381677863,0.322685251406443,Indonesia 1986,-8.127995804489995,7
Indonesia,1987,95.7794366212733,0.1179837122913267,27.835,3.42,70.3946561857219,62.087,71.7,0.0025738717048367967,27.2467189939824,9.27865406602837,46.9742478782921,0.507048517276106,Indonesia 1987,-6.859374652662953,7
Indonesia,1988,97.6253001540101,0.12033961576537744,28.736,3.353,69.0148853171995,62.386,69.3,0.002988481023931719,29.0980220231829,8.04535671530913,47.2545614222743,0.683272607101238,Indonesia 1988,8.924896798463266,7
Indonesia,1989,99.4726287143196,0.12269738907622112,29.651,3.247,67.71245262073,62.883,66.8,0.0034925241863451844,30.6830325980787,6.41554079916364,49.0818836891175,0.722064256022232,Indonesia 1989,9.96104068805732,7
Indonesia,1990,101.293959383297,0.12502198088614644,30.584,3.114,66.441821588986,63.249,64.3,0.004068718049245799,32.7076900896332,7.8191975650563,52.8918614376893,1.02976494269192,Indonesia 1990,10.355397474247429,7
Indonesia,1991,103.10296483161,0.12733084183099533,31.613,3.058,65.1982983795626,63.703,61.7,0.004556697730458892,31.8694254830288,9.41906784347004,54.8395648805761,1.2707722797342,Indonesia 1991,7.947056571752631,7
Indonesia,1992,104.905548226124,0.1296315062116961,32.703,2.95,64.0004085949468,64.182,59.2,0.005079881152671107,30.1758273386831,7.52351006242677,57.4274341101528,1.38798883350104,Indonesia 1992,7.893102364688964,7
Indonesia,1993,106.705878326534,0.1319292946791381,33.808,2.9,62.8062315539282,64.851,56.7,0.006605624799326388,28.2806731118536,9.67191089264012,50.5233858882307,1.26830064559013,Indonesia 1993,21.334459763476165,7
Indonesia,1994,108.520138885056,0.13424486280042588,34.933,2.851,61.638983497166,65.041,54.2,0.007480353305783029,29.5706877484337,8.53199829189147,51.877101049475,1.1922519299764,Indonesia 1994,10.080665381641252,7
Indonesia,1995,110.339681602146,0.13656717262038426,36.076,2.809,60.5320359171214,65.263,51.8,0.008663292952994103,30.4298110883689,9.42030300572991,53.9585900635426,2.15007984011937,Indonesia 1995,12.384185848915363,7
Indonesia,1996,112.170298691191,0.1389036168283381,37.235,2.782,59.5017980028463,65.465,49.5,0.009806561726935618,31.6023606375148,7.97328096513349,52.264743657148,2.72419788646708,Indonesia 1996,10.64996084522507,7
Indonesia,1997,114.00944760622,0.14125095033451038,38.406,2.742,58.5270356992151,65.774,47.3,0.009017654233619353,30.3076757881764,6.22615154887212,55.9938588086777,2.16779685196237,Indonesia 1997,-6.6416270660015435,7
Indonesia,1998,115.825934410484,0.14356935984682528,39.593,2.66,57.5769241069289,65.942,45.2,0.0027572195553177293,27.4295066667294,58.4510413515526,96.1861923602686,-0.252290447660406,Indonesia 1998,-56.45463697016798,7
Indonesia,1999,117.580147606772,0.14580828861380393,40.792,2.568,56.6440473452067,66.001,43.2,0.004905759962554807,22.1387593118175,20.4778324428892,62.9439128601924,-1.33257354110795,Indonesia 1999,44.49351749468793,7
Indonesia,2000,115.08687262286,0.1479734116676118,42.002,2.503,55.8008907117312,66.292,41.3,0.006035727182369656,22.2456969315568,3.68862037056682,71.4368759173731,-2.75743993350903,Indonesia 2000,16.194617556028447,7
Indonesia,2001,116.695437968937,0.1501011873030346,42.783,2.466,55.1131405443784,66.583,39.5,0.005702348790573343,22.539266316067,11.5001160550887,69.7932075256238,-1.85568619300523,Indonesia 2001,-4.112030127521593,7
Indonesia,2002,118.288280970792,0.15220816575974944,43.568,2.436,54.5155741469321,66.954,37.7,0.007280871386359842,21.4040702075173,11.9001200338414,59.0794617663723,0.0741516383181159,Indonesia 2002,20.305118099005437,7
Indonesia,2003,119.864570212072,0.15429324725809024,44.356,2.41,53.9272699970922,67.134,36.1,0.009002832854367634,25.5984983869787,6.75731256333563,53.6164937473016,-0.254256320381005,Indonesia 2003,18.41170645404917,7
Indonesia,2004,121.397785588322,0.15632135157439678,45.149,2.415,53.3540032243905,65.521,36.7,0.009890625080758126,24.0563663747717,6.06406189133647,59.761294836691,0.738243979887563,Indonesia 2004,8.016546409510351,7
Indonesia,2005,122.966345480392,0.1583962088558803,45.942,2.452,52.8815735759382,67.531,33.2,0.01107295190764879,25.0814099389568,10.4532001873347,63.9879358688635,2.91611483313067,Indonesia 2005,9.88378362745912,7
Indonesia,2006,124.606809305259,0.1605661791128289,46.738,2.457,52.4846088421651,67.664,31.8,0.014471076354542867,25.4002172943548,13.108670985346,56.6571268148867,1.34794264068931,Indonesia 2006,25.851834096996782,7
Indonesia,2007,126.263615441442,0.16275776662762143,47.535,2.476,52.1311902636998,67.914,30.5,0.01728324122172974,24.9202838487256,6.40656087966005,54.8292499782075,1.6030105718879,Indonesia 2007,16.999388906784784,7
Indonesia,2008,127.912368929422,0.1649387022726052,48.335,2.44,51.796391603422,68.085,29.3,0.02048214907859424,27.8162445798583,10.2266663272483,58.5613996312961,1.82632902403998,Indonesia 2008,16.52763330262912,7
Indonesia,2009,129.543311146252,0.16709607755127667,49.134,2.442,51.4312184816146,68.267,28.2,0.021479295748451175,30.9851924139981,4.38641311792073,45.5121213687054,0.90391941965406,Indonesia 2009,4.421188739881443,7
Indonesia,2010,131.186593584406,0.1692697762092457,49.914,2.462,51.0659039313865,68.364,27.1,0.030472966771823658,32.8801214533558,5.13420639015885,46.7012738758737,2.02517914569356,Indonesia 2010,38.18812862918583,7
Indonesia,2011,132.872174396105,0.17149942624579365,50.595,2.515,50.7251147654356,68.629,26.1,0.03592715387391097,32.9843332593045,5.35604849112584,50.1800131841104,2.30298429381592,Indonesia 2011,16.759099352643215,7
Indonesia,2012,134.591727167608,0.17377401365994685,51.276,2.514,50.3950625185566,68.862,25.1,0.03648775338296144,35.0715936108893,4.27951426919427,49.5828982992627,2.30978031853073,Indonesia 2012,1.4753077381620905,7
Indonesia,2013,136.271572751061,0.1759960772599513,51.955,2.441,50.043914325018,69.064,24.1,0.03579061813272496,33.8313567879018,6.41249457900392,48.6373726752893,2.55135633401058,Indonesia 2013,-1.80795065661693,7
Indonesia,2014,137.882705314833,0.17812724875571398,52.635,2.393,49.6839805094095,69.292,23.2,0.0344579683268129,34.6003439149803,6.39492882396561,48.0801755855227,2.81997260412102,Indonesia 2014,-3.519729161730112,7
Indonesia,2015,139.438934572699,0.18018579533953608,53.313,2.346,49.3596437927725,69.52,22.3,0.032835394824858886,34.0627921803386,6.36312061196643,41.9376402415294,2.29761639380441,Indonesia 2015,-4.441800732364387,7
Indonesia,2016,140.945267664402,0.182178340348151,53.989,2.311,49.0806241774761,69.733,21.5,0.03531149163006172,33.8587393039462,3.52580452815451,37.4213418023318,0.487372471368879,Indonesia 2016,7.093398434207221,7
Indonesia,2017,142.393583234045,0.1840941410266911,54.659,2.253,48.813317657578,69.953,20.7,0.03825645668751541,33.7105947957751,3.80879857691949,39.3554970704606,2.01948919812582,Indonesia 2017,7.877786030050893,7
Indonesia,2018,143.781152680745,0.1859295880406084,55.325,2.219,48.5572855648717,70.08,19.9,0.03891538121068683,34.5705858319707,3.19834755924998,43.0743089552002,1.81428979349441,Indonesia 2018,1.6339083063448445,7
Indonesia,2019,145.132688936836,0.18771737112515383,55.985,2.205,48.3187310528364,70.349,19.3,0.04152681113506915,33.7801423773995,3.03058460941658,37.6277775357108,2.23336204282241,Indonesia 2019,6.371354348792568,7
Indonesia,2020,146.371283592869,0.18935575749080555,56.641,2.189,48.0216798448748,68.817,18.6,0.03883840995447652,32.3434120537481,1.91983527270797,32.9721754002427,1.81058402027127,Indonesia 2020,-6.166273330758221,7
Indonesia,2021,146.235107708626,0.19072480140496184,57.29,2.166,47.6279810142978,67.452,18.0,0.043440036193613495,31.4488724858485,1.56007882983335,40.2047582749671,1.7878556314554,Indonesia 2021,11.248149243377803,7
Indonesia,2022,147.330175215419,0.19218493398871983,57.934,2.149,47.2726576874372,70.925,17.5,0.048149852722691955,29.7453138212259,4.20946463714783,45.4646701959453,1.87264100861425,Indonesia 2022,10.34858387863391,7
Italy,1980,191.880191084968,0.03549863733530108,66.64,1.64,54.9821549352955,73.9431707317073,14.2,0.08791207142479666,27.4836291074152,21.0641682770745,42.8738408491883,0.120862983162359,Italy 1980,,8
Italy,1981,192.110689877937,0.03554639919508528,66.837,1.58,53.5936185021054,74.3539024390244,13.4,0.07903719131042918,25.353792657669,17.9692987519672,45.1779120778045,0.260463577703247,Italy 1981,-9.862760214760192,8
Italy,1982,192.253061779606,0.035575900203386315,66.886,1.56,52.1200147838248,74.8146341463415,12.6,0.07833163730581078,24.3690987253303,16.4804146202214,43.4082419852183,0.143648074746814,Italy 1982,-0.8698852879611363,8
Italy,1983,192.322851994152,0.03559036149577967,66.866,1.51,50.4879451635458,74.640243902439,11.9,0.08126889941586361,22.8433121062117,14.646576674877,40.0972777577362,0.269084823048681,Italy 1983,3.6531610533230285,8
Italy,1984,192.365842711911,0.03559926964062141,66.846,1.46,48.967765697237,75.389512195122,11.2,0.08028084449841504,23.9352377367696,10.7944960076811,42.3380867149025,0.299200696000769,Italy 1984,-1.185563032073833,8
Italy,1985,192.421444357553,0.03561079090704004,66.826,1.42,48.0938963268662,75.4707317073171,10.5,0.08295124188590908,23.7906140617664,9.20599144253118,42.539111003159,0.235365520148509,Italy 1985,3.242642412963792,8
Italy,1986,192.431930230186,0.03561296369402927,66.806,1.35,47.5348100224753,75.7707317073171,9.9,0.11832293093358684,22.3297672412374,5.82354691862017,36.0801894012968,-0.0238376159388179,Italy 1986,41.602540442614846,8
Italy,1987,192.451569140798,0.03561703309015438,66.786,1.33,47.0166813565779,76.219512195122,9.5,0.14938941366016184,22.7202896505285,4.7472849038979,35.4808325109317,0.518607364007332,Italy 1987,25.803884795848763,8
